gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
MMAD_HUMAN_FUN_026470,20,0.5492128421274415,0.8724109861551284,0.3231981440276869,True,0.024686594460209266,"['lncrna_lncRNA_41394', 'lncrna_lncRNA_21524', 'lncrna_lncRNA_36692', 'lncrna_lncRNA_25318', 'lncrna_lncRNA_21955', 'lncrna_lncRNA_21246', 'lncrna_lncRNA_25578', 'lncrna_lncRNA_38195', 'lncrna_lncRNA_36995', 'lncrna_lncRNA_19791', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000009l_7035550', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ntLink_6_13135348', 'methylation_CpG_ptg000016l_5715722', 'methylation_CpG_ptg000030l_2148096', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000009l_7035575', 'methylation_CpG_ptg000030l_2148036']"
LAT1_RAT_FUN_019343,30,0.1957932032852444,0.9343287212125674,0.738535517927323,True,0.026879049561636226,"['mirna_Cluster_4754', 'mirna_Cluster_3301', 'mirna_Cluster_14610', 'mirna_Cluster_15097', 'mirna_Cluster_2372', 'mirna_Cluster_5517', 'mirna_Cluster_14605', 'mirna_Cluster_9420', 'mirna_Cluster_17245', 'mirna_Cluster_5516', 'lncrna_lncRNA_31098', 'lncrna_lncRNA_41543', 'lncrna_lncRNA_13280', 'lncrna_lncRNA_54244', 'lncrna_lncRNA_54245', 'lncrna_lncRNA_43149', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_51218', 'lncrna_lncRNA_41154', 'methylation_CpG_ptg000023l_35051554', 'methylation_CpG_ptg000004l_4757244', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000030l_2148108', 'methylation_CpG_ptg000011l_8395973', 'methylation_CpG_ptg000004l_4757512', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000007l_6510240', 'methylation_CpG_ptg000011l_8391344']"
FUN_032511,21,0.07332121045573425,0.965456329431682,0.8921351189759478,True,4.9725454864812946e-09,"['mirna_Cluster_3227', 'lncrna_lncRNA_53757', 'lncrna_lncRNA_54167', 'lncrna_lncRNA_54166', 'lncrna_lncRNA_7580', 'lncrna_lncRNA_3660', 'lncrna_lncRNA_3661', 'lncrna_lncRNA_46454', 'lncrna_lncRNA_10927', 'lncrna_lncRNA_46455', 'lncrna_lncRNA_3658', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000016l_5715734', 'methylation_CpG_ptg000011l_8392776', 'methylation_CpG_ptg000011l_8394054', 'methylation_CpG_ntLink_8_34790312', 'methylation_CpG_ptg000011l_8395954', 'methylation_CpG_ptg000027l_13568456', 'methylation_CpG_ntLink_8_34790315', 'methylation_CpG_ptg000025l_13842110']"
FUN_028935,28,0.13391895222796224,0.909620260429552,0.7757013082015898,True,0.016653829840797107,"['mirna_Cluster_14610', 'mirna_Cluster_4754', 'mirna_Cluster_17623', 'mirna_Cluster_2372', 'mirna_Cluster_17245', 'mirna_Cluster_9366', 'mirna_Cluster_1833', 'mirna_Cluster_5517', 'lncrna_lncRNA_8403', 'lncrna_lncRNA_8402', 'lncrna_lncRNA_8404', 'lncrna_lncRNA_8951', 'lncrna_lncRNA_7395', 'lncrna_lncRNA_44535', 'lncrna_lncRNA_44537', 'lncrna_lncRNA_8950', 'lncrna_lncRNA_53707', 'lncrna_lncRNA_53708', 'methylation_CpG_ptg000012l_8971785', 'methylation_CpG_ptg000025l_13842128', 'methylation_CpG_ptg000020l_10589616', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000012l_8971736', 'methylation_CpG_ptg000020l_10589614', 'methylation_CpG_ptg000025l_13842125', 'methylation_CpG_ptg000025l_13842062', 'methylation_CpG_ptg000008l_12977341', 'methylation_CpG_ptg000008l_12977382']"
AVL9_HUMAN_FUN_026068,24,0.1499552597835091,0.9990632779694048,0.8491080181858957,True,1.1102230246251565e-16,"['mirna_Cluster_17192', 'mirna_Cluster_9706', 'mirna_Cluster_4752', 'mirna_Cluster_16354', 'lncrna_lncRNA_30830', 'lncrna_lncRNA_7548', 'lncrna_lncRNA_7547', 'lncrna_lncRNA_40996', 'lncrna_lncRNA_3420', 'lncrna_lncRNA_7549', 'lncrna_lncRNA_971', 'lncrna_lncRNA_47554', 'lncrna_lncRNA_54332', 'lncrna_lncRNA_19566', 'methylation_CpG_ptg000027l_11257094', 'methylation_CpG_ntLink_6_13134800', 'methylation_CpG_ntLink_6_19919676', 'methylation_CpG_ptg000047l_4021399', 'methylation_CpG_ntLink_6_13134839', 'methylation_CpG_ntLink_6_13134542', 'methylation_CpG_ptg000025l_14126701', 'methylation_CpG_ptg000027l_11257081', 'methylation_CpG_ntLink_6_13134032', 'methylation_CpG_ptg000018l_8065358']"
FUN_037014,22,0.07669890362979981,0.9410416583991651,0.8643427547693653,True,1.8950432268960427e-06,"['mirna_Cluster_3301', 'mirna_Cluster_14610', 'lncrna_lncRNA_48609', 'lncrna_lncRNA_14586', 'lncrna_lncRNA_46774', 'lncrna_lncRNA_3182', 'lncrna_lncRNA_40004', 'lncrna_lncRNA_38763', 'lncrna_lncRNA_3233', 'lncrna_lncRNA_4202', 'lncrna_lncRNA_4203', 'lncrna_lncRNA_29799', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ntLink_6_13135361', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ntLink_6_13134796', 'methylation_CpG_ptg000011l_8394054', 'methylation_CpG_ntLink_6_13134803', 'methylation_CpG_ntLink_6_13134790', 'methylation_CpG_ptg000009l_7035550', 'methylation_CpG_ntLink_6_13134512', 'methylation_CpG_ptg000031l_10997042']"
FUN_037262,20,0.3717375513866813,0.8375213616112387,0.4657838102245574,True,0.013321825992499425,"['lncrna_lncRNA_38832', 'lncrna_lncRNA_53730', 'lncrna_lncRNA_4313', 'lncrna_lncRNA_7731', 'lncrna_lncRNA_2916', 'lncrna_lncRNA_42688', 'lncrna_lncRNA_14124', 'lncrna_lncRNA_32241', 'lncrna_lncRNA_42973', 'lncrna_lncRNA_46515', 'methylation_CpG_ptg000031l_10997083', 'methylation_CpG_ptg000030l_3155863', 'methylation_CpG_ptg000016l_5715710', 'methylation_CpG_ptg000031l_8422874', 'methylation_CpG_ptg000012l_8971736', 'methylation_CpG_ptg000011l_8393678', 'methylation_CpG_ptg000025l_13842128', 'methylation_CpG_ptg000027l_11257129', 'methylation_CpG_ptg000025l_13842062', 'methylation_CpG_ptg000031l_10997042']"
FUN_020813,30,0.41808911858507014,0.9799307169317277,0.5618415983466576,True,0.0009480176005799423,"['mirna_Cluster_3109', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_17623', 'mirna_Cluster_2500', 'mirna_Cluster_14532', 'mirna_Cluster_10452', 'mirna_Cluster_14692', 'mirna_Cluster_5516', 'mirna_Cluster_14605', 'lncrna_lncRNA_21874', 'lncrna_lncRNA_51325', 'lncrna_lncRNA_52110', 'lncrna_lncRNA_18225', 'lncrna_lncRNA_44575', 'lncrna_lncRNA_44576', 'lncrna_lncRNA_38093', 'lncrna_lncRNA_121', 'lncrna_lncRNA_44573', 'lncrna_lncRNA_10825', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000024l_8612204', 'methylation_CpG_ptg000012l_8046972', 'methylation_CpG_ptg000024l_8612235', 'methylation_CpG_ntLink_6_13134419', 'methylation_CpG_ptg000011l_8396448', 'methylation_CpG_ptg000016l_3294411', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000016l_3294397', 'methylation_CpG_ptg000007l_10142552']"
NMRL1_CHICK_FUN_011878,30,0.4237093173174904,0.9170337163425942,0.49332439902510383,False,0.16827294977720553,"['mirna_Cluster_5516', 'mirna_Cluster_13327', 'mirna_Cluster_1865', 'mirna_Cluster_5603', 'mirna_Cluster_14532', 'mirna_Cluster_17623', 'mirna_Cluster_1819', 'mirna_Cluster_14605', 'mirna_Cluster_9532', 'mirna_Cluster_2746', 'lncrna_lncRNA_42719', 'lncrna_lncRNA_42716', 'lncrna_lncRNA_4492', 'lncrna_lncRNA_42717', 'lncrna_lncRNA_42718', 'lncrna_lncRNA_43127', 'lncrna_lncRNA_43128', 'lncrna_lncRNA_10729', 'lncrna_lncRNA_11999', 'lncrna_lncRNA_4132', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ntLink_6_13134419', 'methylation_CpG_ptg000031l_10997083', 'methylation_CpG_ptg000031l_10997042', 'methylation_CpG_ptg000025l_13842132', 'methylation_CpG_ptg000024l_8612204', 'methylation_CpG_ptg000031l_10997035', 'methylation_CpG_ptg000012l_8046997', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000029c_793112']"
FUN_031828,30,0.5973173235099758,0.9725283988735575,0.37521107536358167,True,0.01394755387010238,"['mirna_Cluster_5685', 'mirna_Cluster_1833', 'mirna_Cluster_17192', 'mirna_Cluster_9786', 'mirna_Cluster_4034', 'mirna_Cluster_9366', 'mirna_Cluster_14692', 'mirna_Cluster_1950', 'mirna_Cluster_17186', 'mirna_Cluster_17173', 'lncrna_lncRNA_44802', 'lncrna_lncRNA_28704', 'lncrna_lncRNA_42478', 'lncrna_lncRNA_2392', 'lncrna_lncRNA_2393', 'lncrna_lncRNA_33414', 'lncrna_lncRNA_25769', 'lncrna_lncRNA_25768', 'lncrna_lncRNA_1099', 'lncrna_lncRNA_42143', 'methylation_CpG_ptg000011l_8396367', 'methylation_CpG_ptg000020l_10589614', 'methylation_CpG_ptg000011l_8396354', 'methylation_CpG_ptg000015l_6211680', 'methylation_CpG_ptg000020l_10589616', 'methylation_CpG_ptg000011l_8396383', 'methylation_CpG_ptg000011l_8396378', 'methylation_CpG_ptg000023l_17397315', 'methylation_CpG_ntLink_6_13134800', 'methylation_CpG_ptg000027l_11256965']"
FUN_025761,30,0.22191977654407669,0.9723998281344222,0.7504800515903455,True,0.0010640905310883575,"['mirna_Cluster_14532', 'mirna_Cluster_17623', 'mirna_Cluster_16354', 'mirna_Cluster_5516', 'mirna_Cluster_2372', 'mirna_Cluster_14610', 'mirna_Cluster_1865', 'mirna_Cluster_17245', 'mirna_Cluster_4036', 'mirna_Cluster_9420', 'lncrna_lncRNA_2910', 'lncrna_lncRNA_33424', 'lncrna_lncRNA_30640', 'lncrna_lncRNA_3434', 'lncrna_lncRNA_36468', 'lncrna_lncRNA_32733', 'lncrna_lncRNA_7290', 'lncrna_lncRNA_3061', 'lncrna_lncRNA_53500', 'lncrna_lncRNA_37301', 'methylation_CpG_ptg000011l_8395973', 'methylation_CpG_ptg000008l_12977338', 'methylation_CpG_ptg000004l_4757512', 'methylation_CpG_ptg000008l_12977382', 'methylation_CpG_ptg000012l_8971785', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000008l_12977341', 'methylation_CpG_ptg000025l_13842062', 'methylation_CpG_ptg000025l_13842128', 'methylation_CpG_ptg000033l_1262376']"
FUN_013061,20,0.8051359261802552,0.9309723394593045,0.12583641327904926,False,0.09988198838374351,"['lncrna_lncRNA_30407', 'lncrna_lncRNA_30987', 'lncrna_lncRNA_19144', 'lncrna_lncRNA_9154', 'lncrna_lncRNA_3624', 'lncrna_lncRNA_860', 'lncrna_lncRNA_49713', 'lncrna_lncRNA_3355', 'lncrna_lncRNA_46561', 'lncrna_lncRNA_8591', 'methylation_CpG_ptg000047l_4021456', 'methylation_CpG_ptg000023l_17397340', 'methylation_CpG_ptg000047l_4021443', 'methylation_CpG_ptg000004l_4757198', 'methylation_CpG_ptg000016l_5715710', 'methylation_CpG_ptg000011l_8393755', 'methylation_CpG_ptg000011l_8393629', 'methylation_CpG_ptg000007l_5089326', 'methylation_CpG_ptg000023l_17397326', 'methylation_CpG_ntLink_6_13134040']"
FUN_000216,30,0.1766501077294249,0.9911103781007826,0.8144602703713577,True,6.636501418966212e-06,"['mirna_Cluster_2372', 'mirna_Cluster_13647', 'mirna_Cluster_5517', 'mirna_Cluster_16354', 'mirna_Cluster_9420', 'mirna_Cluster_4754', 'mirna_Cluster_14532', 'mirna_Cluster_17245', 'mirna_Cluster_5516', 'mirna_Cluster_17623', 'lncrna_lncRNA_8682', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_2910', 'lncrna_lncRNA_4104', 'lncrna_lncRNA_19591', 'lncrna_lncRNA_36995', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_14835', 'lncrna_lncRNA_914', 'lncrna_lncRNA_19774', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000018l_13662264', 'methylation_CpG_ptg000027l_13568421', 'methylation_CpG_ptg000009l_7035550', 'methylation_CpG_ptg000027l_13568474', 'methylation_CpG_ptg000012l_8047034']"
FUN_041172,24,0.23147248476637183,0.9636267145623767,0.7321542297960049,True,2.838646946723422e-06,"['mirna_Cluster_13647', 'mirna_Cluster_4036', 'mirna_Cluster_1951', 'mirna_Cluster_14165', 'lncrna_lncRNA_18344', 'lncrna_lncRNA_26793', 'lncrna_lncRNA_38682', 'lncrna_lncRNA_15138', 'lncrna_lncRNA_29517', 'lncrna_lncRNA_6432', 'lncrna_lncRNA_4516', 'lncrna_lncRNA_28164', 'lncrna_lncRNA_45115', 'lncrna_lncRNA_18343', 'methylation_CpG_ptg000023l_36913036', 'methylation_CpG_ntLink_6_13134703', 'methylation_CpG_ntLink_6_19705338', 'methylation_CpG_ptg000001l_3069526', 'methylation_CpG_ptg000031l_8422563', 'methylation_CpG_ptg000031l_8422842', 'methylation_CpG_ntLink_8_16166900', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000001l_3069524', 'methylation_CpG_ntLink_6_13134032']"
FUN_003855,29,0.19421066294886236,0.9706383712241791,0.7764277082753167,True,0.00036944479834044586,"['mirna_Cluster_4754', 'mirna_Cluster_3227', 'mirna_Cluster_17245', 'mirna_Cluster_9706', 'mirna_Cluster_2500', 'mirna_Cluster_2372', 'mirna_Cluster_17623', 'mirna_Cluster_16354', 'mirna_Cluster_9512', 'lncrna_lncRNA_33465', 'lncrna_lncRNA_33466', 'lncrna_lncRNA_53739', 'lncrna_lncRNA_6649', 'lncrna_lncRNA_54143', 'lncrna_lncRNA_54144', 'lncrna_lncRNA_35143', 'lncrna_lncRNA_13321', 'lncrna_lncRNA_32784', 'lncrna_lncRNA_43020', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000012l_8971785', 'methylation_CpG_ptg000018l_8065391', 'methylation_CpG_ptg000012l_8971736', 'methylation_CpG_ptg000020l_10589616', 'methylation_CpG_ptg000027l_11257122', 'methylation_CpG_ptg000020l_10589614', 'methylation_CpG_ptg000018l_8065358', 'methylation_CpG_ptg000008l_12977341', 'methylation_CpG_ptg000018l_13662264']"
SORCN_HUMAN_FUN_022540,22,0.07957627142410184,0.9113802931080991,0.8318040216839973,True,4.6306208927981984e-05,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'lncrna_lncRNA_8607', 'lncrna_lncRNA_27032', 'lncrna_lncRNA_29826', 'lncrna_lncRNA_26746', 'lncrna_lncRNA_51564', 'lncrna_lncRNA_51292', 'lncrna_lncRNA_51163', 'lncrna_lncRNA_33570', 'lncrna_lncRNA_091', 'lncrna_lncRNA_35185', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ntLink_8_23080768', 'methylation_CpG_ptg000011l_8392652', 'methylation_CpG_ptg000011l_8393629', 'methylation_CpG_ntLink_6_13135361', 'methylation_CpG_ntLink_6_13135371', 'methylation_CpG_ptg000016l_5715674', 'methylation_CpG_ptg000012l_8047014', 'methylation_CpG_ptg000031l_8422911', 'methylation_CpG_ptg000027l_11257081']"
FUN_023505,30,0.11268224396833992,0.8317393069166837,0.7190570629483438,False,0.3420470997395576,"['mirna_Cluster_3227', 'mirna_Cluster_17186', 'mirna_Cluster_1951', 'mirna_Cluster_1836', 'mirna_Cluster_9380', 'mirna_Cluster_9706', 'mirna_Cluster_9786', 'mirna_Cluster_4034', 'mirna_Cluster_9532', 'mirna_Cluster_2372', 'lncrna_lncRNA_37280', 'lncrna_lncRNA_6915', 'lncrna_lncRNA_51576', 'lncrna_lncRNA_38689', 'lncrna_lncRNA_34783', 'lncrna_lncRNA_34784', 'lncrna_lncRNA_38690', 'lncrna_lncRNA_38692', 'lncrna_lncRNA_38691', 'lncrna_lncRNA_35151', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000015l_6211723', 'methylation_CpG_ptg000011l_8393678', 'methylation_CpG_ptg000023l_1199639', 'methylation_CpG_ptg000011l_8394054', 'methylation_CpG_ptg000004l_4757198', 'methylation_CpG_ptg000023l_3503253', 'methylation_CpG_ptg000023l_35051554', 'methylation_CpG_ptg000007l_6510300', 'methylation_CpG_ptg000016l_5715662']"
FUN_018219,30,0.2939107520514208,0.9070974204109045,0.6131866683594837,False,0.1295431030741021,"['mirna_Cluster_14532', 'mirna_Cluster_3301', 'mirna_Cluster_16354', 'mirna_Cluster_17245', 'mirna_Cluster_2372', 'mirna_Cluster_15097', 'mirna_Cluster_9420', 'mirna_Cluster_17623', 'mirna_Cluster_14610', 'mirna_Cluster_4036', 'lncrna_lncRNA_13816', 'lncrna_lncRNA_45074', 'lncrna_lncRNA_25520', 'lncrna_lncRNA_2811', 'lncrna_lncRNA_9350', 'lncrna_lncRNA_6551', 'lncrna_lncRNA_51344', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_34925', 'lncrna_lncRNA_34924', 'methylation_CpG_ptg000004l_4756880', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000011l_8391178', 'methylation_CpG_ptg000031l_8422870', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000011l_8392776', 'methylation_CpG_ptg000004l_4759974', 'methylation_CpG_ptg000021l_1750826', 'methylation_CpG_ptg000060c_58340', 'methylation_CpG_ptg000031l_8422617']"
FUN_034083,30,0.24831346507689733,0.908530124584315,0.6602166595074177,False,0.10217764537439289,"['mirna_Cluster_16354', 'mirna_Cluster_15097', 'mirna_Cluster_3226', 'mirna_Cluster_14532', 'mirna_Cluster_2746', 'mirna_Cluster_10452', 'mirna_Cluster_1836', 'mirna_Cluster_3301', 'mirna_Cluster_5516', 'mirna_Cluster_4036', 'lncrna_lncRNA_3047', 'lncrna_lncRNA_17825', 'lncrna_lncRNA_6890', 'lncrna_lncRNA_29748', 'lncrna_lncRNA_12238', 'lncrna_lncRNA_286', 'lncrna_lncRNA_285', 'lncrna_lncRNA_19830', 'lncrna_lncRNA_19831', 'lncrna_lncRNA_19832', 'methylation_CpG_ptg000031l_8422911', 'methylation_CpG_ptg000007l_6510243', 'methylation_CpG_ntLink_6_13135361', 'methylation_CpG_ptg000001l_3069524', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000007l_6510240', 'methylation_CpG_ptg000011l_8395967', 'methylation_CpG_ptg000011l_8396017', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000027l_11257026']"
NRX4_DROME_FUN_022574,30,0.19841127194056785,0.9734504273015114,0.7750391553609436,True,0.0008024401695779781,"['mirna_Cluster_11565', 'mirna_Cluster_5516', 'mirna_Cluster_14633', 'mirna_Cluster_1819', 'mirna_Cluster_5603', 'mirna_Cluster_17623', 'mirna_Cluster_1832', 'mirna_Cluster_14532', 'mirna_Cluster_1836', 'mirna_Cluster_2372', 'lncrna_lncRNA_2863', 'lncrna_lncRNA_2862', 'lncrna_lncRNA_10957', 'lncrna_lncRNA_18144', 'lncrna_lncRNA_18143', 'lncrna_lncRNA_26649', 'lncrna_lncRNA_26650', 'lncrna_lncRNA_8603', 'lncrna_lncRNA_44674', 'lncrna_lncRNA_23706', 'methylation_CpG_ptg000023l_29344852', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000011l_8396017', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000011l_8395967', 'methylation_CpG_ptg000004l_4757204', 'methylation_CpG_ptg000016l_3294380', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000011l_8393629']"
FUN_001641,20,0.900394260723388,0.9743123357198791,0.07391807499649106,True,0.01306389552261833,"['lncrna_lncRNA_43150', 'lncrna_lncRNA_17721', 'lncrna_lncRNA_10575', 'lncrna_lncRNA_54149', 'lncrna_lncRNA_30732', 'lncrna_lncRNA_43436', 'lncrna_lncRNA_37603', 'lncrna_lncRNA_51349', 'lncrna_lncRNA_43475', 'lncrna_lncRNA_30273', 'methylation_CpG_ptg000018l_8066422', 'methylation_CpG_ptg000012l_8046972', 'methylation_CpG_ptg000027l_11257173', 'methylation_CpG_ptg000016l_5715710', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000016l_5715686', 'methylation_CpG_ptg000007l_10145000', 'methylation_CpG_ptg000007l_10144998', 'methylation_CpG_ptg000004l_4756889']"
FUN_033429,28,0.17588743566487552,0.9717146614734333,0.7958272258085578,True,7.949622875480511e-05,"['mirna_Cluster_1865', 'mirna_Cluster_15097', 'mirna_Cluster_14532', 'mirna_Cluster_5685', 'mirna_Cluster_3109', 'mirna_Cluster_10452', 'mirna_Cluster_3226', 'mirna_Cluster_16354', 'lncrna_lncRNA_33845', 'lncrna_lncRNA_32721', 'lncrna_lncRNA_32720', 'lncrna_lncRNA_54177', 'lncrna_lncRNA_35888', 'lncrna_lncRNA_11010', 'lncrna_lncRNA_7641', 'lncrna_lncRNA_34902', 'lncrna_lncRNA_34071', 'lncrna_lncRNA_27605', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000024l_8612204', 'methylation_CpG_ptg000011l_8396448', 'methylation_CpG_ptg000007l_10142552', 'methylation_CpG_ptg000004l_4756886', 'methylation_CpG_ptg000001l_3069524', 'methylation_CpG_ptg000031l_9119576', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000016l_3294380', 'methylation_CpG_ptg000016l_3294397']"
FUN_008821,23,0.10380014867208787,0.8939906441815713,0.7901904955094834,True,0.0005567270877985253,"['mirna_Cluster_14633', 'mirna_Cluster_3227', 'mirna_Cluster_9706', 'lncrna_lncRNA_28830', 'lncrna_lncRNA_30664', 'lncrna_lncRNA_13675', 'lncrna_lncRNA_46556', 'lncrna_lncRNA_12215', 'lncrna_lncRNA_30763', 'lncrna_lncRNA_30764', 'lncrna_lncRNA_27953', 'lncrna_lncRNA_9810', 'lncrna_lncRNA_46099', 'methylation_CpG_ptg000015l_6211723', 'methylation_CpG_ntLink_8_16166900', 'methylation_CpG_ptg000007l_6510205', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000025l_13839170', 'methylation_CpG_ptg000023l_17397288', 'methylation_CpG_ptg000025l_13842128', 'methylation_CpG_ptg000008l_12977341', 'methylation_CpG_ptg000007l_6510243', 'methylation_CpG_ptg000031l_13053277']"
FUN_029679,22,0.23085997150119375,0.8845544650320335,0.6536944935308397,True,0.0012149685960904932,"['mirna_Cluster_11565', 'mirna_Cluster_9532', 'lncrna_lncRNA_2534', 'lncrna_lncRNA_38426', 'lncrna_lncRNA_21554', 'lncrna_lncRNA_38427', 'lncrna_lncRNA_38425', 'lncrna_lncRNA_38428', 'lncrna_lncRNA_30532', 'lncrna_lncRNA_30654', 'lncrna_lncRNA_23588', 'lncrna_lncRNA_23587', 'methylation_CpG_ntLink_6_19705309', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ptg000004l_4757204', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000031l_10997035', 'methylation_CpG_ptg000015l_6211631', 'methylation_CpG_ptg000031l_10997042', 'methylation_CpG_ptg000047l_3573704', 'methylation_CpG_ptg000016l_5715710', 'methylation_CpG_ptg000018l_13662333']"
NOT2_XENLA_FUN_023582,20,0.44461795184760466,0.7905562494860408,0.3459382976384361,False,0.14144242378951488,"['lncrna_lncRNA_27167', 'lncrna_lncRNA_6799', 'lncrna_lncRNA_6800', 'lncrna_lncRNA_6801', 'lncrna_lncRNA_7586', 'lncrna_lncRNA_26823', 'lncrna_lncRNA_51548', 'lncrna_lncRNA_14936', 'lncrna_lncRNA_38150', 'lncrna_lncRNA_36474', 'methylation_CpG_ntLink_6_19919676', 'methylation_CpG_ptg000027l_11257094', 'methylation_CpG_ptg000025l_14126701', 'methylation_CpG_ptg000011l_5627243', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ptg000011l_5627259', 'methylation_CpG_ntLink_6_13134032', 'methylation_CpG_ntLink_6_13134542', 'methylation_CpG_ptg000023l_36913014', 'methylation_CpG_ptg000024l_8612165']"
GL1D1_XENTR_FUN_014603,30,0.3457687171378907,0.9587790181899105,0.6130103010520198,True,0.01034681455230313,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_2500', 'mirna_Cluster_5516', 'mirna_Cluster_3301', 'mirna_Cluster_10452', 'mirna_Cluster_1819', 'mirna_Cluster_13327', 'mirna_Cluster_17245', 'mirna_Cluster_1865', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_27784', 'lncrna_lncRNA_46007', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_46459', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_4622', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000031l_10997083', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000027l_13568474', 'methylation_CpG_ptg000027l_13568498', 'methylation_CpG_ptg000027l_11257181', 'methylation_CpG_ptg000018l_13662264', 'methylation_CpG_ptg000030l_3155863']"
FUN_036012,20,0.5831033244817819,0.7602155906955195,0.17711226621373755,False,0.7422921839075936,"['lncrna_lncRNA_38243', 'lncrna_lncRNA_38244', 'lncrna_lncRNA_28481', 'lncrna_lncRNA_30722', 'lncrna_lncRNA_43397', 'lncrna_lncRNA_43398', 'lncrna_lncRNA_54345', 'lncrna_lncRNA_54347', 'lncrna_lncRNA_34840', 'lncrna_lncRNA_19065', 'methylation_CpG_ptg000029c_793095', 'methylation_CpG_ptg000027l_11257094', 'methylation_CpG_ptg000027l_11257081', 'methylation_CpG_ptg000004l_4757512', 'methylation_CpG_ptg000011l_8396017', 'methylation_CpG_ptg000020l_10589614', 'methylation_CpG_ptg000023l_17397288', 'methylation_CpG_ptg000020l_10589616', 'methylation_CpG_ptg000011l_8391178', 'methylation_CpG_ptg000027l_13568450']"
